Date,Open,High,Low,Close,Volume
2021-01-14,128.65564891763296,129.44427282488635,127.08756610479844,127.58275604248048,328100
2021-01-15,126.55575123077436,128.55482776747348,126.1155931095938,128.53648376464844,306100
2021-01-19,129.6552174778207,131.47088179472732,128.54563628881647,131.11325073242188,321400
2021-01-20,130.6180739450983,131.74598513674508,130.17791586900717,130.2237548828125,277200
2021-01-21,129.9028108610922,130.76479699831,125.748783193328,126.28064727783205,262100
2021-01-22,125.51950479461088,126.06053376539494,123.5387729101064,123.70382690429688,305300
2021-01-25,122.5943042632568,123.68554159373495,121.46639291827408,121.71397399902344,340100
2021-01-26,122.39253755066932,122.72265958421796,118.53194415812476,119.64152526855467,455900
2021-01-27,118.88956774026752,120.49432480420988,117.37651667692748,119.93495178222656,626100
2021-01-28,121.00785628584568,123.77719834372871,120.62270228527328,122.42003631591795,452900
2021-01-29,121.90648305316353,124.74918633612896,121.42963717634572,124.22650146484376,632600
2021-02-01,124.55667064495093,124.83177467798151,119.44895100701991,123.32788848876952,673100
2021-02-02,124.758420542215,124.9784925886286,122.31002107925065,122.4292221069336,697200
2021-02-03,122.4200469226372,123.33705101943598,120.66856573958222,122.1907958984375,409300
2021-02-04,122.95190781046108,124.76757195748456,120.19173058745652,120.93450164794922,783300
2021-02-05,121.7139880918259,123.4471258196191,120.65027363953128,123.20870971679688,558600
2021-02-08,123.62137175014452,124.49252320795168,122.97030640486484,124.19908905029295,392200
2021-02-09,123.62131972961652,124.84093685427618,122.48424360765718,124.83177185058594,695800
2021-02-10,123.85058587155396,123.85058587155396,117.6332984718556,117.77084350585938,1373500
2021-02-11,117.38570943439966,120.32013423902724,116.24862611917496,119.65071105957033,984900
2021-02-12,118.68782925746125,119.42143530695186,116.24860208584866,117.49573516845705,605900
2021-02-16,118.36689332374958,118.36689332374958,114.97397388676562,115.49666595458984,690900
2021-02-17,115.02900655061346,116.01936574767596,114.56133245999244,115.2857666015625,901000
2021-02-18,115.02900333244848,115.36829039191603,112.32383688006244,112.58059692382812,607300
2021-02-19,112.94015732602554,114.21246023958072,112.06429769505642,113.68694305419922,817200
2021-02-22,113.1430053524218,117.11665326629284,112.70046117182774,116.98757934570312,857000
2021-02-23,117.45776170289724,118.37971511078187,116.18545179133652,117.7066879272461,572100
2021-02-24,118.06626198017597,119.92862617024495,118.06626198017597,118.13080596923828,420700
2021-02-25,118.47193242807847,118.70242256898914,115.21741276386012,115.40180206298828,326400
2021-02-26,115.22662583038228,115.90887462757854,112.91250301699988,113.60397338867188,746400
2021-03-01,114.7195425195114,117.75279333516995,114.7195425195114,116.44361114501952,519800
2021-03-02,116.14858979058296,116.96913409339,115.3096023382743,116.757080078125,378300
2021-03-03,116.99678606730689,119.58749979365813,116.41594646439526,118.04781341552734,470000
2021-03-04,118.6286625167441,119.81799950669507,117.144305465566,118.08470916748048,695200
2021-03-05,118.9236854776287,121.91082838153235,118.56412145889954,121.6250228881836,375600
2021-03-08,122.2519874393637,125.49727878837145,121.8555370457274,123.35833740234376,371200
2021-03-09,124.9164161948684,127.51633713537802,124.20650276752404,124.3908920288086,677900
2021-03-10,124.38168586066276,128.0326413110092,123.63490015800096,127.9127960205078,569100
2021-03-11,126.79721444635148,127.8482487542186,125.7000793042447,125.81993865966795,495100
2021-03-12,126.63124142845186,128.06026851036296,125.3773749706486,125.64473724365234,457100
2021-03-15,125.6632274376362,127.5071485619801,124.5292198852052,127.3780746459961,374400
2021-03-16,126.72350539792431,127.22137209328046,125.41432278881052,126.6681900024414,473300
2021-03-17,127.70075067316644,128.6134966818407,126.31780984863052,127.82061004638672,654400
2021-03-18,128.96382595905598,133.34313788300622,128.58581881666885,131.48077392578125,673900
2021-03-19,131.987868253384,133.2970504722191,130.19004809611047,132.4949493408203,1450100
2021-03-22,132.07086230425386,132.3935541569803,128.89010089482008,129.76596069335938,560500
2021-03-23,128.8070839201162,131.38856159023666,128.8070839201162,129.64605712890625,332800
2021-03-24,130.25458328532133,132.45806840169047,129.64608595577974,130.91839599609375,402500
2021-03-25,131.25031949736447,132.6240459387255,129.77517682116468,132.33822631835938,319800
2021-03-26,132.87293435696063,133.5459756083662,131.7204838048277,133.361572265625,327600
2021-03-29,131.91410746763984,133.42612209557083,131.6283019690676,132.55026245117188,287900
2021-03-30,132.30132231936537,133.61971898774772,131.65595282896842,133.41690063476562,371900
2021-03-31,132.43037532527282,133.49985263663868,130.6417701140569,130.70631408691406,434400
2021-04-01,130.13471383251655,131.2502921835862,128.9730487126591,131.19497680664062,263400
2021-04-05,131.37938139868143,132.36588596252648,130.73401181242863,131.64674377441406,267100
2021-04-06,131.7020395153326,132.91901984248196,130.71553520399337,132.2091064453125,228400
2021-04-07,132.52262054541197,134.46795795705904,131.83115010148055,134.21902465820312,339100
2021-04-08,133.61971575728603,134.8551534010342,133.4629841754074,133.9792938232422,390800
2021-04-09,134.69844634640307,135.66649370086637,133.7857003078497,135.4913330078125,242400
2021-04-12,135.81400554615342,136.5700199452103,135.20550821052248,136.3671875,313800
2021-04-13,135.48210548624894,137.1324228155498,134.89205127311394,136.717529296875,329000
2021-04-14,136.93878136506385,138.4323527579691,136.8281506153671,137.8330841064453,416300
2021-04-15,137.97137629009362,139.02241064475226,137.95294720997686,138.35861206054688,408300
2021-04-16,139.94437039699406,141.04150558244436,139.85218279287218,140.59896850585938,378000
2021-04-19,141.53936727395543,142.15707906569645,140.77413843905254,141.28121948242188,253400
2021-04-20,141.235139033151,142.84856999711064,140.2486344911178,142.00958251953125,258700
2021-04-21,142.39676865542472,143.85346764964507,141.93578849527896,143.5861053466797,291700
2021-04-22,143.10669391271924,143.32796947242474,141.23511543270772,141.84361267089844,227800
