Date,Open,High,Low,Close,Volume
2021-01-19,30.866254844333177,30.883158985039604,30.447887840288416,30.511274337768555,3317800
2021-01-20,30.587333261257136,31.266864706736065,30.43519925931008,31.145156860351562,4404200
2021-01-21,31.01839234642202,31.076710509916833,30.739478829858047,31.043746948242188,2669600
2021-01-22,30.891607150624015,31.19587521248731,30.866252553513718,31.119808197021484,2355200
2021-01-25,31.11136155201606,31.584664618130528,30.9592275024406,31.398725509643555,5784200
2021-01-26,31.44098413541036,31.804415116485025,31.37336756956609,31.719894409179688,3398900
2021-01-27,31.52550018477955,31.85512286794062,31.11136002229237,31.3142032623291,8415100
2021-01-28,31.373367685290763,31.771451674208702,31.102907869186687,31.398725509643555,11831200
2021-01-29,31.162076331270832,31.517056918542742,30.891616466747426,31.06910514831543,5590700
2021-02-01,31.263493767863064,31.783282386645435,30.86625452570066,31.770605087280273,3729300
2021-02-02,31.93118306950802,32.06641294203012,31.70298205510176,31.90582847595215,3017400
2021-02-03,31.863584904087027,31.888939509705086,31.34801976227968,31.779064178466797,3472200
2021-02-04,31.82132068452881,32.15094339745867,31.719895831215425,31.95655059814453,3040200
2021-02-05,32.04951736719094,32.125584392314835,31.931191600139385,32.06642150878906,2019400
2021-02-08,32.0833093599882,32.14247221347385,31.855108400486234,32.1340217590332,2590000
2021-02-09,32.20164295580175,32.379134783874825,32.10022135699892,32.2777099609375,1682200
2021-02-10,32.43830035341158,32.71298696284151,32.31236564955659,32.49746322631836,3329000
2021-02-11,32.53971886934284,32.63269001054534,32.26925912628166,32.438297271728516,2301000
2021-02-12,32.36223438498453,32.505914731207646,32.13487806655227,32.429847717285156,1826300
2021-02-16,32.48056368450985,32.51437196642261,31.922739929490298,32.08332443237305,3341300
2021-02-17,32.06641876265394,32.1636167624854,31.88047966926886,32.108680725097656,3277200
2021-02-18,31.981902498437865,32.14248699975236,31.96499835764657,32.09177780151367,2932100
2021-02-19,32.24390775896583,32.42139637858254,32.10445103320922,32.19319534301758,2448500
2021-02-22,32.14248800687246,32.497468526341834,32.01571178316827,32.37914276123047,4293100
2021-02-23,32.57353023778919,32.70030644081741,32.37491063983009,32.49746322631836,5986100
2021-02-24,32.49746694232818,32.763699900851826,32.379141182984334,32.649600982666016,3779900
2021-02-25,32.658049852598005,32.87780044423677,31.89738291203723,32.117130279541016,6790200
2021-02-26,32.218548541756384,32.218548541756384,31.539864975948177,31.559303283691406,8008400
2021-03-01,31.91428383439208,32.13403442607777,31.588888011951898,31.593114852905273,4505600
2021-03-02,31.610022442483324,31.626923359871416,31.145166610927575,31.398725509643555,7482600
2021-03-03,31.398718375412162,31.398718375412162,30.96344408438902,31.009929656982422,7743400
2021-03-04,31.1113565220667,31.373362612981392,30.485916283359913,30.78173065185547,11162900
2021-03-05,31.018385373198047,31.271941006804635,30.33378226073893,31.13671112060547,9431800
2021-03-08,31.212781855386282,31.677634443123566,30.993031249021985,31.288848876953125,5381500
2021-03-09,31.4494270648994,31.85934353082181,31.4494270648994,31.64381980895996,4163400
2021-03-10,31.67763708773591,32.15094339745867,31.59311960077688,31.95655059814453,4908400
2021-03-11,32.04951264767269,32.666502440674506,31.96922201707413,32.429847717285156,4092700
2021-03-12,32.39604965206262,32.98767852783203,32.37914550930699,32.98767852783203,3621600
2021-03-15,33.01303506751853,33.45253308963115,32.828782175557315,33.359561920166016,4585700
2021-03-16,33.41027112232123,33.52014643388324,33.207427865429516,33.359561920166016,3814700
2021-03-17,33.3003912483175,33.3426499816107,33.01302734813522,33.308841705322266,4914800
2021-03-18,33.122907854787144,33.19052442460332,32.843997564634186,33.09755325317383,4147000
2021-03-19,33.10599896341087,33.22347999609911,32.60734134115678,32.658050537109375,5718700
2021-03-22,32.676824281726596,33.12071049193073,32.574390004395475,33.01827621459961,4371700
2021-03-23,33.08657405540605,33.35119954144412,32.94999389468624,33.12071990966797,4453800
2021-03-24,33.10363559182662,33.317042223040204,32.86889025128774,32.97559356689453,10398000
2021-03-25,32.97559481589299,33.29570477483799,32.62560805769952,33.25728988647461,5725300
2021-03-26,33.410951917425976,34.08531786057894,33.3255905412692,34.06824493408203,4550900
2021-03-29,33.94872481518727,34.14505851086557,33.581665175689345,33.99140548706055,5335600
2021-03-30,33.940198239911936,33.99141701732977,33.760937403440984,33.8463020324707,4534600
2021-03-31,33.80361681547383,34.056291549017864,33.5219216911141,33.709720611572266,5083900
2021-04-01,33.87191812623064,34.24751281738281,33.69265724565768,34.24751281738281,6082700
2021-04-05,34.46090803416123,34.46090803416123,34.09384830259358,34.42676544189453,5235600
2021-04-06,34.34993522896337,34.512123107910156,34.21335510555371,34.512123107910156,4270100
2021-04-07,34.529213246099545,34.63506346437451,34.243248978934375,34.5548210144043,3063200
2021-04-08,34.59748947142514,34.7426077052357,34.354205989629556,34.38408279418945,4042700
2021-04-09,34.44383756896918,34.47798342000105,34.28164966105913,34.435302734375,1887000
2021-04-12,34.51212195028348,34.64443302455656,34.22188879073225,34.640167236328125,2946900
2021-04-13,34.6401745888099,34.87918903340943,34.554809961218936,34.84504318237305,7557800
2021-04-14,34.82797901095355,35.00723988946086,34.58896450627713,34.63164520263672,3027900
2021-04-15,34.8279697720044,35.29746382007219,34.74260840192937,35.2889289855957,3786400
2021-04-16,35.44258322451169,35.46819098511238,35.2462494618085,35.34014892578125,3173700
2021-04-19,35.348680365648384,35.46391853361168,35.13954274273045,35.451114654541016,3291600
2021-04-20,35.382821395840836,35.954749625297666,35.340140719308174,35.843780517578125,5042100
2021-04-21,35.903543329385265,36.07426607932597,35.79257093686162,36.005977630615234,4182600
2021-04-22,35.96329783472798,36.168166442267,35.79257182422693,35.852325439453125,4074600
2021-04-23,35.94622137174584,36.15962804979579,35.83524898738818,36.057193756103516,3551700
2021-04-26,36.202314027400845,36.33889419106955,36.04012610064674,36.13402557373047,2893600
2021-04-27,36.253532809899596,36.253532809899596,36.04012610064674,36.13402557373047,3715200
2021-04-28,36.19377656314328,36.26206501185402,35.980369869389676,36.005977630615234,2246200
2021-04-29,36.202319089778214,36.34743736565341,36.02305821045746,36.27061080932617,4261900
2021-04-30,36.142557085145405,36.54376270366528,36.108411233286766,36.50961685180664,4592300
2021-05-03,36.59497329732436,36.59497329732436,36.26205942735124,36.31327819824219,5074000
2021-05-04,36.236465016867434,36.466944686277316,35.86940516443634,36.091346740722656,4892400
2021-05-05,36.04011240261609,36.048647234958004,35.40842735053253,35.56208038330078,5972400
2021-05-06,35.57915792141331,35.77549165402278,35.434039702155005,35.732810974121094,4116400
2021-05-07,35.698665488544364,36.185232408261975,35.698665488544364,36.16815948486328,3863600
2021-05-10,36.347433340594016,36.65302995964309,36.249264818696965,36.330360412597656,3873100
2021-05-11,35.946226069561106,36.03841596903422,35.57489722894731,35.90354537963867,5546200
2021-05-12,35.758429912351595,35.85232939129368,35.01577542958954,35.0328483581543,5443800
2021-05-13,35.10112492871699,35.67988496264484,35.0925900954891,35.476722717285156,10719300
2021-05-14,35.65599351466536,35.94622677065772,35.52794818607274,35.80964660644531,3828600
2021-05-17,35.77549859709048,35.91634779879554,35.69867205582661,35.826717376708984,3583400
2021-05-18,35.80963909416135,36.10755396534658,35.574890459764006,35.89500045776367,4545500
2021-05-19,35.621846506468394,35.758426666259766,35.2803977351539,35.758426666259766,7500900
2021-05-20,35.698665003810255,36.3388849690957,35.634642356016286,36.20230484008789,5260700
2021-05-21,36.28767021530297,36.3388889904716,36.082801627283416,36.142555236816406,4565100
2021-05-24,36.34742924043119,36.70168187332807,36.28767237102076,36.53522491455078,9873000
2021-05-25,36.620587496739276,36.77338415231779,36.3730349670547,36.637657165527344,4333800
2021-05-26,36.70594572258674,36.96203306473469,36.61204627065614,36.723018646240234,4738200
