Date,Open,High,Low,Close,Volume
2021-01-14,300.2104910667384,303.5200314302543,292.5841067383667,293.716064453125,1910400
2021-01-15,293.92705566985774,295.19332810458025,291.1834946698935,293.4953918457031,2701800
2021-01-19,294.9822494886449,301.3327569724557,294.2244007156488,300.3926696777344,2224000
2021-01-20,304.7478793174284,311.2423049742296,302.1865860397799,308.83447265625,2799500
2021-01-21,307.0789167885592,309.8416821511846,303.6926175445012,304.7862243652344,1622200
2021-01-22,303.8749005847804,307.5585781612319,302.23451954669457,302.311279296875,1519100
2021-01-25,303.1746621428677,305.265911747615,299.0209112480672,302.1098327636719,1453800
2021-01-26,302.5318756611494,307.9710735045554,300.5269591439898,306.0237121582031,1479500
2021-01-27,305.1508418055801,314.3120702191033,291.14517042120235,293.8311767578125,3074900
2021-01-28,296.14303641664424,310.5036393753113,294.5698126997873,305.9853820800781,2721800
2021-01-29,301.86047374372214,307.11737598993227,299.1744381583616,304.0956115722656,2734500
2021-02-01,306.73357835865227,309.7457689113147,304.2681912031697,308.7384948730469,1774600
2021-02-02,311.0311932204941,318.6287679401757,310.88727602918874,316.6622314453125,2397000
2021-02-03,316.56637481477685,316.56637481477685,310.9737150741679,311.0504455566406,1705100
2021-02-04,311.4725205006534,315.0986430742595,311.0504296804225,315.0794677734375,1172500
2021-02-05,315.5591355828288,318.9262308140952,310.3118068313839,310.8298034667969,2153300
2021-02-08,312.3070964381944,313.016963139335,309.79375612038154,312.1919860839844,1250100
2021-02-09,316.5663176810057,324.69152100582875,313.3814616406969,318.8590393066406,3154600
2021-02-10,321.33408154349763,323.13755540717,317.1803595587701,319.4442749023437,1810400
2021-02-11,320.73931736578896,325.9770440000233,319.4442671843118,325.5741577148437,1627400
2021-02-12,323.9241143913258,326.6868505201823,323.51159661794503,325.63165283203125,2033700
2021-02-16,328.07789636254233,328.07789636254233,322.8017898420921,324.5572814941406,2280100
2021-02-17,321.7081634200214,325.2863332565037,320.9982966808516,325.1328430175781,1344900
2021-02-18,323.36772051089184,327.156935430511,323.36772051089184,324.68194580078125,1155000
2021-02-19,325.3247287394234,328.0011618476381,324.70119474062807,325.43023681640625,1251800
2021-02-22,325.43024359112184,325.43024359112184,318.09166485963584,319.72247314453125,1542100
2021-02-23,319.13591266778803,319.13591266778803,310.63613782477177,312.6649169921875,2261600
2021-02-24,313.45339752825925,319.39554385011013,309.96309886702693,319.02056884765625,1663000
2021-02-25,318.73207202637656,322.8089088525786,316.78020097084686,317.8282470703125,2584200
2021-02-26,319.2609298254611,320.443572573367,313.82838477522887,316.6840515136719,1691000
2021-03-01,318.7609669284602,325.8569417424708,317.4629470884393,324.5396728515625,1175100
2021-03-02,323.270389253993,324.42421699003864,319.9243416369655,320.1262512207031,1748500
2021-03-03,317.4820631676424,318.8954888224381,313.72254282947034,313.9629211425781,1690300
2021-03-04,313.6744715300426,321.6742393014834,312.97255630876884,314.9340515136719,2134300
2021-03-05,317.2994469487028,321.924324418904,314.712973351888,321.6454772949219,2235600
2021-03-08,321.15516261657064,333.3183036247542,320.63593706347893,329.5299377441406,1854600
2021-03-09,333.97207372759067,337.846971705456,328.70296952867886,328.9529724121094,2063300
2021-03-10,330.2894697351404,331.72211527801124,327.3472411470758,331.0971374511719,1263200
2021-03-11,332.4913540892428,333.36633488890106,329.54912514857625,331.8567810058594,1702500
2021-03-12,331.8567716256317,332.9048177820433,328.16453409556834,332.30865478515625,1226500
2021-03-15,331.27981075692753,338.2507823956961,331.27981075692753,337.9623107910156,1511500
2021-03-16,338.73147540508285,344.1736433484295,334.39504171424005,335.1930847167969,1332900
2021-03-17,334.68362400978697,337.77010363632127,332.42409063879035,336.7124328613281,1493000
2021-03-18,337.0873846058711,338.68350051188065,329.92412674961656,335.0489807128906,1718300
2021-03-19,333.6931632084404,336.17388383694936,332.9528085660389,334.0008544921875,2317000
2021-03-22,332.6548072638135,337.21237159680464,331.385602475897,332.2413635253906,922100
2021-03-23,332.28948300865954,334.933645420642,329.4145667214126,333.48175048828125,1619500
2021-03-24,333.70285480359144,339.5873124084893,332.93365578267395,338.2508239746094,1069000
2021-03-25,338.3180777040092,338.3180777040092,334.41433579901826,337.7796325683594,1388800
2021-03-26,338.2315546840248,345.7505964372091,337.5585129167668,345.7121276855469,1152700
2021-03-29,344.8660168012753,348.21206458300844,344.452543747287,347.8178405761719,1464400
2021-03-30,345.3467824949264,345.7986949688812,338.75078527995146,339.20269775390625,1261800
2021-03-31,339.9045671508272,342.03912779452065,338.048824229814,339.2891845703125,1116200
2021-04-01,345.6063301776838,349.00047082802325,341.82759009011284,348.6927795410156,1242800
2021-04-05,349.22160974051764,354.2310853504458,347.4620241334456,353.038818359375,997500
2021-04-06,351.99081314069616,354.1157788851989,350.3274137355156,351.7696838378906,937200
2021-04-07,351.1735427719653,352.952319052701,345.5775278511619,347.29864501953125,1260000
2021-04-08,350.3754564650779,354.8657366896854,348.06783030953795,351.53887939453125,945900
2021-04-09,352.2984944375974,355.0868773541602,349.683176886056,354.89459228515625,1323700
2021-04-12,354.35611212828604,357.46178124050954,352.1061745761511,356.8271789550781,1035500
2021-04-13,354.9618921537314,360.2982794462165,354.9618921537314,358.6156311035156,947800
2021-04-14,359.7406616958489,362.2886665081838,356.7311198570476,357.7118530273437,893100
2021-04-15,359.9232563558439,361.9232204279389,358.61561236821444,360.6347961425781,965800
2021-04-16,363.577067118741,363.759757012428,359.76948226575166,363.5193786621094,2062200
2021-04-19,362.9809137279866,364.4712476815374,361.33670477438807,361.95208740234375,977800
2021-04-20,360.56757092281657,364.7116918571777,358.58685541399234,364.4713134765625,1516600
2021-04-21,365.3750833181846,368.42309363470616,364.78857424278976,368.0288696289063,1180600
2021-04-22,366.3846486714196,370.6345505707034,366.23083235798674,368.55767822265625,1052800
2021-04-23,370.2210851608576,374.4421132428682,368.84609885631374,373.2017822265625,1234100
2021-04-26,373.39414766917935,373.39414766917935,368.644268649539,369.1538696289063,924200
2021-04-27,370.8268576243517,371.56721232241983,366.5481115832556,369.3557434082031,1288000
2021-04-28,372.3268400529512,373.4710433328972,365.4327761453378,365.4519958496094,1551100
2021-04-29,370.1826092707224,378.4035359991224,367.7596063917234,377.5862731933594,1663100
2021-04-30,375.99024279154446,379.7401395284055,373.5287706082171,375.3652648925781,1492400
2021-05-03,375.9612933237328,378.9515853515306,375.1632209194854,378.7400512695313,1031000
2021-05-04,377.27866665052943,381.8458557128906,376.1825271908925,381.8458557128906,1735600
2021-05-05,382.682370280054,383.21119096407,376.2594671880405,376.9709777832031,1080000
2021-05-06,378.634400795861,378.9324676266575,371.1345780600748,374.5768127441406,1613000
2021-05-07,375.7209143116363,376.5478015941336,373.83632727807833,375.6728210449219,1068900
2021-05-10,377.5093944662286,380.7593145224464,374.86523255982274,375.33636474609375,1319500
2021-05-11,370.1826846770769,371.4518894954475,363.6251557918909,365.0578308105469,1902800
2021-05-12,362.9521433070838,363.49058854450783,353.8562040499663,355.4619445800781,1690000
2021-05-13,357.8656645844949,365.7981499104189,356.85608728023743,365.0866394042969,1888100
2021-05-14,365.4038946804959,366.3269392234853,362.7405134288339,364.5673828125,1563300
2021-05-17,364.5097450574787,364.5097450574787,359.00988709620594,360.51947021484375,1561400
2021-05-18,360.4040556012316,360.5194618576553,355.7695833037964,355.8753356933594,1027200
2021-05-19,352.78887513320115,356.50992719102635,350.1062446070478,356.4041748046875,1128600
2021-05-20,357.2695897851595,362.81751229597904,357.2119013207399,360.1156616210937,1150900
2021-05-21,361.0097875449511,364.730839446224,360.663656829976,362.9712829589844,1539700
2021-05-24,363.5289398010977,368.5768846850858,363.45203164714417,364.4616088867188,1205900
2021-05-25,366.51383841323405,367.6699854408967,364.4230943656258,364.7603149414063,952500
2021-05-26,365.5792640745968,367.2749816340037,363.55597005990217,364.83740234375,871500
2021-05-27,364.702513865548,368.92251966867184,363.4018227148499,366.63909912109375,1226600
2021-05-28,369.4331333839924,369.5969069045456,364.933713181175,365.608154296875,1760900
2021-06-01,368.2192144615163,368.383017413026,359.31675485887564,359.8177490234375,1415200
2021-06-02,359.6635253920677,366.8895541320861,359.6635253920677,365.9549865722656,1380200
2021-06-03,364.7700112510439,368.6046058019165,361.52311971117336,367.4195556640625,1471000
2021-06-04,367.9686883316132,371.06142058902935,367.1400883625468,370.531494140625,938200
2021-06-07,370.7434924169092,371.5817365763627,366.7354804083593,367.3039245605469,800300
2021-06-08,367.31358482951686,370.56047660126177,365.24212856651104,370.3485412597656,1179600
2021-06-09,372.33323663793016,372.8534896080001,369.9149159483003,370.5604248046875,969100
2021-06-10,369.97274179752816,373.41233918809706,368.4697298861991,372.60302734375,831700
2021-06-11,374.33722212075423,378.58613089382976,373.258139778917,378.1525573730469,1085600
2021-06-14,374.65510509901,382.0352922748434,373.999952249634,381.8907775878906,1375300
2021-06-15,384.24171061238445,384.5307400335093,380.70578994853634,381.5536193847656,1813800
2021-06-16,382.5460182537397,384.5404095998713,376.4472618420344,378.4127502441406,1346000
2021-06-17,379.3473102011022,386.6118577434219,379.1546043096853,385.54241943359375,2122100
2021-06-18,384.0200382391399,384.7426410751635,375.5126071202477,376.4375305175781,2394900
2021-06-21,378.4800702673288,385.5712278126771,375.5318531490275,384.9256896972656,1431800
2021-06-22,384.3284024825255,390.09961116054,382.3725584117655,389.1072082519531,1343200
2021-06-23,388.90495226483625,390.022581834169,386.004925376492,386.1879577636719,1254500
2021-06-24,389.3191436619352,397.39303109331865,387.4596526681278,396.1597900390625,2135500
2021-06-25,395.8322576854473,397.8459077106537,392.6913341212706,397.2967224121094,1980300
2021-06-28,396.9498470183776,399.61864972522136,395.43719127282816,395.7936706542969,1058300
2021-06-29,390.928236565126,396.8150284293899,387.89330974037296,395.581787109375,1709500
2021-06-30,394.8977135220677,396.5067224566566,393.28873399026986,395.45654296875,1469400
2021-07-01,396.89212736619766,398.8865187962692,395.5336301342414,397.14263916015625,938700
