Date,Open,High,Low,Close,Volume
2021-01-14,36.58183130780294,36.98333989312572,36.29631484793445,36.84950256347656,3984000
2021-01-15,36.47476127285532,37.036869854572,36.16247532383269,36.89411163330078,7124400
2021-01-19,37.09933306944568,37.84881124511146,37.04579745534465,37.6971321105957,5159400
2021-01-20,37.67928604467635,37.98264771039884,37.47407130075006,37.54545211791992,6421300
2021-01-21,37.42945131505645,37.59897561109923,36.62643432617188,36.62643432617188,5608300
2021-01-22,36.162480094332665,36.51937739640432,35.65390365123675,35.7609748840332,4752300
2021-01-25,35.27023514448701,35.51114027801894,34.788428281047565,35.314849853515625,4084100
2021-01-26,35.57360873177049,35.63606526103386,34.80628176810548,34.8955078125,3741300
2021-01-27,34.41367979776255,34.565362293908514,33.102086546223426,33.5482063293457,5772000
2021-01-28,33.95864262997777,34.734890179907445,33.842650521350606,34.33338165283203,5048200
2021-01-29,34.00326285566512,34.00326285566512,32.83442737091319,33.405460357666016,5291000
2021-02-01,33.66421079633656,33.82481424956637,32.89688394282192,33.38761520385742,3649500
2021-02-02,33.9854215004675,34.78843885634904,33.77128240435727,34.4136962890625,4878200
2021-02-03,34.37800026121345,35.109636664431015,34.33338894952944,34.752742767333984,4680700
2021-02-04,34.96687235439183,36.8941099557346,34.752736734033924,36.88518905639648,5088100
2021-02-05,37.313469703718056,37.411616630348746,36.74243675273024,37.18855667114258,3968200
2021-02-08,37.16178948384134,37.75958852337882,37.00118604559624,37.73282241821289,3899600
2021-02-09,37.58113474773622,37.92910768186699,37.2510070158204,37.59897994995117,3464700
2021-02-10,37.78635386301309,38.16109634586781,37.438380888406726,37.85773468017578,3705300
2021-02-11,37.76851025394722,37.94695548106039,36.840580097010815,37.11717224121094,3445600
2021-02-12,36.99226054111435,37.643595173473614,36.75135539156371,36.93872833251953,4154900
2021-02-16,37.242084407298975,38.03617714948569,37.03686629305769,37.60790252685547,4937300
2021-02-17,36.831657212708286,38.68751759809265,36.73351029183944,38.607215881347656,4872000
2021-02-18,37.88450242820445,38.366312754079125,37.01903210612384,37.57221984863281,4032600
2021-02-19,37.92019632162143,38.2057128216354,37.54545719171254,37.9915771484375,3664200
2021-02-22,37.92018848584193,39.570830623187625,37.88449807980892,39.34777069091797,6263200
2021-02-23,39.9188114547374,39.9188114547374,39.11579424703292,39.588680267333984,5021600
2021-02-24,39.71359196064019,41.00734035006971,39.66898065140981,40.534454345703125,4552800
2021-02-25,41.016264460888735,41.15902269192836,39.15148315339475,39.21393966674805,5388400
2021-02-26,40.15079077067212,40.37385071939808,38.9284232046688,39.21393966674805,6181100
2021-03-01,40.06156526941379,42.82750707310184,39.9366488480727,40.42738342285156,7864700
2021-03-02,40.38277095072871,41.29285593488815,40.34708394627855,41.00733947753906,4611100
2021-03-03,41.08764533531815,42.54199727652317,41.08764533531815,41.94419479370117,5633200
2021-03-04,42.095873620714464,42.45277089864102,40.13294539936778,41.283935546875,4876400
2021-03-05,41.88174260214614,42.176183423424845,40.95381562817389,41.90851211547852,5327800
2021-03-08,42.47953802547317,43.02380485577766,42.06018422436156,42.149410247802734,5921200
2021-03-09,41.55161061090572,42.149413095665984,40.87350980506012,41.596221923828125,5638400
2021-03-10,41.90850736766558,42.83643423651304,41.66760219671842,42.69367599487305,3822600
2021-03-11,42.52414703982285,43.16656075942117,42.38138881364818,42.83642959594727,4514600
2021-03-12,43.5769977314839,43.64837515503916,43.08626645730647,43.22010040283203,3069500
2021-03-15,43.1751831150629,43.47158189963843,42.68118856702901,43.41769027709961,2994000
2021-03-16,43.05843052062377,43.12130238300164,42.1063689324678,42.51054763793945,4247300
2021-03-17,42.77999745354408,43.139264736391766,42.348874658371216,42.81592178344727,5361400
2021-03-18,43.18417241540775,44.0104901782314,42.87879336691661,42.950645446777344,5577600
2021-03-19,42.65424897851487,42.77100903363879,41.818947585273406,42.06145477294922,7285700
2021-03-22,41.818947490779706,41.899783219822325,41.15429778240053,41.52254867553711,4907000
2021-03-23,41.06448729068443,41.486626441827816,40.23816601430643,40.39983749389648,3497800
2021-03-24,40.9566962464512,41.4506942438031,40.37288572652621,40.4088134765625,3813500
2021-03-25,40.471695741667645,41.85488021144862,40.00464514977367,41.76506423950195,4707200
2021-03-26,42.25006653905862,42.4835900545991,41.50458116688412,42.052467346191406,3801800
2021-03-29,41.43272783555607,42.26802912840529,41.2530925226165,41.83690643310547,4409400
2021-03-30,42.18720424804886,42.72610689906917,41.85487763453549,42.519527435302734,3525300
2021-03-31,42.15127110572456,42.5554497554816,41.48662138987307,41.50458526611328,4318700
2021-04-01,41.30699291807006,41.70218794947051,41.20819330365511,41.65727996826172,3547700
2021-04-05,42.16922881573508,42.35784434928823,41.76505022507938,41.989593505859375,3437700
2021-04-06,41.94469163795242,42.25007068129654,41.53153276350423,41.90876388549805,3753100
2021-04-07,41.92672483643956,42.303955932113446,41.73810928860262,42.28599548339844,2719700
2021-04-08,41.765052752723065,41.80996072634521,41.12735061901585,41.36985778808594,3474900
2021-04-09,41.72016112765869,41.89979651879836,41.35191011763941,41.85488510131836,3141600
2021-04-12,41.94469026021637,42.42072097269426,41.86385453297871,42.35784912109375,3095300
2021-04-13,41.96265461918072,42.29497775664815,41.540512102493054,41.93570709228516,2958100
2021-04-14,41.854873991557184,42.94166627766211,41.854873991557184,42.65425109863281,3391100
2021-04-15,42.64526567951754,42.64526567951754,41.70218444827395,41.90876388549805,4451900
2021-04-16,42.31293872855997,42.833877387249466,42.08839543530823,42.303955078125,4369100
2021-04-19,42.33989248843712,42.46563621314882,41.66626245497341,41.971641540527344,2809200
2021-04-20,41.73811444243128,41.89978591090011,40.62437804034149,40.893829345703125,4262000
2021-04-21,40.768084502255576,42.03450868600593,40.58844916157103,41.99858093261719,3682500
2021-04-22,41.92672900937996,42.3937795264082,41.57644197817356,41.729129791259766,4388500
2021-04-23,41.87284151307077,42.708143020533896,41.630334292233776,42.519527435302734,3242100
2021-04-26,42.81592163736109,43.60631513894426,42.61832583165985,42.69017791748047,3203500
2021-04-27,42.555449683606376,43.579366643755485,42.555449683606376,43.507511138916016,3580400
2021-04-28,43.534464649149925,43.767988219452434,43.139266170740186,43.30093765258789,2703400
2021-04-29,43.78594469530631,44.38771911112981,43.62427324079216,43.95659637451172,3800600
2021-04-30,43.70510648039032,44.09132121905122,43.39074724020528,43.5164909362793,3201200
2021-05-03,43.99253279907491,44.42365562069036,43.69613735820287,44.05540466308594,2585600
2021-05-04,43.92066706668171,44.27993425997506,43.46259685544009,43.47158050537109,6640800
2021-05-05,43.52547544855523,44.08234533782933,43.175188424622256,43.89372634887695,8786400
2021-05-06,44.010494409723286,45.22302706887516,43.7140955578696,45.06135559082031,5557800
2021-05-07,45.06135230468791,46.25592442472702,44.63022953673476,45.97748947143555,5582200
2021-05-10,46.094245675134445,47.333725578562166,46.07628180102579,46.633148193359375,6870100
2021-05-11,46.45351786331444,46.57926156003506,44.83680340188126,45.24996566772461,4646600
2021-05-12,45.815820203191294,45.84276773303437,44.836811133290254,44.98052215576172,5970600
2021-05-13,44.64819448450222,46.04036243183026,44.64819448450222,45.67211151123047,5064400
2021-05-14,45.80682763169635,46.61518478393555,45.672100297570346,46.61518478393555,4844800
2021-05-17,46.480465709666106,46.61519306773397,45.86072740032381,46.31879425048828,3247900
2021-05-18,46.18405583783024,46.444526840410425,45.8786802949878,45.90562438964844,3856100
